transaction_id,order_ref,product_code,product_name,supplier_code,supplier_name,distributor_code,distributor_name,pharmacy_code,pharmacy_name,order_date,lead_time,delivery_date,quantity_ordered,quantity_delivered,unit_cost,transport_cost,total_cost,status,batch_no,expiry_date,storage_temp,postcode,notes
T100049,OR-56160,PN008,Flu Vaccine,S004,HealQuick,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,2024/04/22,4,04/28/2024,150,150.0,16.98,280.43,2827.43,In Transit,B4768,Jun 27 2025,18C,LS1 1UR,temperature sensitive
T101111,OR-72402,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,09/28/2024,7,2024-10-05,3327,3327.0,53.33,267.74,177696.65,Delivered,B4106,06/12/2025,2-8C,SE1 9RT,temperature sensitive
T100528,OR-96054,PN008,Flu Vaccine,S001,NHS Supply Chain,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2023-03-03,7,2023-03-11,10,10.0,8.24,164.55,246.95,Returned,B9593,03/07/2024,2 to 8°C,,urgent
T100408,OR-92221,PN010,Co-codamol 30/500 Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2024-11-04,3,07 November 2024,50,50.0,17.53,75.59,952.09,Cancelled,B3157,2026-10-22,Cold Chain,M1 2AB,"call before delivery
please confirm"
T100369,OR-74164,PN009,Metformin 500mg Tablet,S004,HealQuick,D002,North West Depot,PH007,Southcare Pharmacy,04/04/2024,4,04/08/2024,20,8.0,61.11,31.76,1253.96,In Transit,B3346,N/A,ambient,N/A,
T100908,OR-12948,PN003,Insulin  Glargine  100IU/ml,S003,UKPharma Dist,D003,Scotland Regional Hub,PH006,Northside Pharmacy,03/05/2024,-1,06/03/2024,500,415.0,£64.88,261.94,32701.94,Delivered,8843,13/11/2024,Cold Chain,Unknown,
T100346,OR-93498,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D001,Central Hub London,PH004,Community Health Pharmacy,2024/07/05,7,2024-07-13,250,250.0,47.9,21.43,11996.43,Cancelled,B5527,N/A,,SE1 9RT,call before delivery
T101195,OR-43756,PN009,Metformin 500mg Tablet,S004,HealQuick,D002,North West Depot,PH008,Lakeside Pharmacy,2023-01-09,14,2023-01-24,50,50.0,21.88,86.08,1180.08,Cancelled,B6072,2025-04-19,2 to 8°C,B1 1AA,short shipment
T101366,OR-39643,PN003,Insulin Glargine 100IU/ml,S003,UKPharma Dist,D005,East England Depot,PH007,Southcare Pharmacy,24-Dec-2024,4,2024-12-28,100,100.0,55.31,181.62,5722.62,Returned,B2753,N/A,18C,Unknown,handle with care
T101231,OR-98236,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH005,County General Pharmacy,09/07/2024,4,07/13/2024,150,150.0,48.89,298.42,7631.92,Returned,B9413,2025-01-08,2 to 8°C,,handle with care
T100690,OR-86739,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH006,Northside Pharmacy,11/21/2024,-1,20/11/2024,20,20.0,28.54,206.1,776.9,Partial,B4402,14/11/2026,18C,SE1 9RT,call before delivery
T101353,OR-52972,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds ,D001,Central Hub London,PH003,City Clinic Pharmacy,2024-01-25,4,30/01/2024,100,100.0,30.42,115.99,3157.99,Returned,B7190,22/02/2026,ambient,SE1 9RT,
T100603,OR-91612,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH009,Midtown Pharmacy,12/08/2023,3,08/16/2023,200,173.0,21.25,292.07,4542.07,Returned,B3401,2025-02-07,Cold Chain,M1 2AB,short shipment
T100668,OR-20910,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH005,County General Pharmacy,03/27/2023,2,03/30/2023,10,10.0,36.7,11.82,378.82,Delivered,B5673,May 11 2024,Refrigerated,LS1 1UR,urgent
T101527,OR-81865,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2024/12/02,3,05/12/2024,-3,-3.0,£73.27,240.98,21.17,Partial,B6658,2026-01-24,2 to 8°C,Unknown,
T100523,OR-60371,PN008,Flu Vaccine,S005,GlobalMeds,D002,North West Depot,PH010,University Hospital Pharmacy,21/12/2024,3,2024-12-24,10,10.0,12.69,90.03,216.93,Cancelled,,09/06/2026,Refrigerated,N/A,temperature sensitive
T100326,OR-62329,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH009,Midtown Pharmacy,2023/12/29,14,14/01/2024,0,0.0,45.53,112.09,112.09,Delivered,B3411,Feb 20 2026,Room Temp,M1 2AB,urgent
T100987,OR-79143,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,27-Jul-2024,5,2024-08-03,500,500.0,29.83,279.1,15194.1,Cancelled,B7462,27/04/2025,2 to 8°C,Unknown,call before delivery
T100637,OR-14781,PN003,Insulin  Glargine  100IU/ml,S003,UKPharma Dist,D002,North West Depot,PH004,Community Health Pharmacy,02/28/2025,n/a,,10,10.0,12.49,164.25,263.65,In Transit,B1943,14/09/2026,ambient,,short shipment
T101255,OR-65980,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,2023-10-22,5,27/10/2023,500,500.0,38.42,56.61,19266.61,Cancelled,B8214,Jun 20 2024,Room Temp,,call before delivery
T100921,OR-64675,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2025-01-09,14,2025-01-23,150,150.0,53.23,290.1,8274.6,Partial,,Dec 09 2025,2 to 8°C,,temperature sensitive
T100072,OR-34455,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd ,D002,North West Depot,PH007,Southcare Pharmacy,2024/12/14,10,2024-12-25,300,300.0,22.44,,6732.0,Cancelled,B8758,23/04/2026,Cold Chain,M1 2AB,urgent
T100108,OR-60506,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH008,Lakeside Pharmacy,2023.07.16,10,27 July 2023,10,10.0,62.49,108.28,733.18,Cancelled,B1955,Oct 10 2024,2-8C,SE1 9RT,
T100619,OR-67512,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH008,Lakeside Pharmacy,06/05/2025,2,06/08/2025,500,500.0,63.29,70.9,31715.9,Returned,B8392,27/04/2027,2 to 8°C,SE1 9RT,short shipment
T101446,OR-31282,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,07/08/2024,2,2024-07-10,250,250.0,14.96,270.4,4010.4,Cancelled,B2520,Feb 11 2026,ambient,,short shipment
T100215,OR-17478,PN008,flu vaccine,S003,UKPharma Dist,D001,Central Hub London,PH008,Lakeside Pharmacy,04/07/2023,4,2023-04-12,250,250.0,48.95,,12237.5,Partial,B3113,11/03/2025,ambient,LS1 1UR,call before delivery
T100409,OR-99887,PN003,Insulin  Glargine  100IU/ml,S002,MediSupply Ltd,D004,Wales Depot,PH008,Lakeside Pharmacy,03/01/2024,2,2024-01-05,200,200.0,51.32,237.91,10501.91,Partial,B7518,2024-10-07,Room Temp,,short shipment
T101454,OR-64435,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds,D004,Wales Depot,PH003,City Clinic Pharmacy,18/08/2024,7,2024-08-27,150,150.0,3.54,32.1,563.1,Delivered,B9600,2026-09-11,18C,SE1 9RT,call before delivery
T100519,OR-62244,PN008,Flu Vaccine,S004,HealQuick,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,10/04/2024,4,10/08/2024,0,0.0,43.95,167.35,167.35,Returned,B7399,17/10/2026,Refrigerated,N/A,urgent
T100366,OR-24300,PN005,Salbutamol Inhaler,S005,GlobalMeds,D005,East England Depot,PH010,University Hospital Pharmacy,2023-03-18,7,26/03/2023,10,10.0,34.3,32.17,375.17,In Transit,B8796,04/03/2025,Cold Chain,se1 9rt,urgent
T100947,OR-85325,PN008,Flu Vaccine,S002,MediSupply Ltd,D005,East England Depot,PH003,City Clinic Pharmacy,12/26/2024,14,01/09/2025,250,250.0,50.29,147.6,12730.1,Partial,B2589,Apr 21 2027,Refrigerated,SE1 9RT,call before delivery
T101252,OR-11280,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH007,Southcare Pharmacy,05/14/2024,14,28 May 2024,100,100.0,54.92,64.32,5556.32,Partial,B2972,2025-09-26,2 to 8°C,,urgent
T100051,OR-62205,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,02/20/2024,n/a,,10,10.0,64.42,12.77,656.97,Returned,B1762,Jul 19 2026,Refrigerated,B1 1AA,urgent
T100075,OR-70846,PN006,Warfarin  2mg  Tablet,S003,UKPharma Dist,D001,Central Hub London,PH004,Community Health Pharmacy,18-May-2023,5,2023-05-25,50,50.0,£28.36,237.45,1655.45,Partial,B9589,2023-12-13,2 to 8°C,SE1 9RT,call before delivery
T100163,OR-75325,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2025-04-06,2,08/04/2025,0,0.0,65.59,15.13,15.13,Delivered,B2669,2025-11-14,18C,B1 1AA,handle with care
T100293,OR-92076,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds ,D004,Wales Depot,PH009,Midtown Pharmacy,20/06/2024,10,2024-06-30,150,150.0,1.66,206.82,430.32,Cancelled,B7388,01/01/2026,2-8C,Unknown,temperature sensitive
T100946,OR-53372,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D001,Central Hub London,PH010,University Hospital Pharmacy,05/01/2025,14,2025-05-15,0,0.0,42.45,201.1,201.1,Delivered,B6751,2026-03-05,Refrigerated,SE1 9RT,urgent
T101324,OR-60871,PN009,Metformin 500mg Tablet,S004,HealQuick,D005,East England Depot,PH004,Community Health Pharmacy,27/01/2024,3,30/01/2024,500,,39.62,20.17,19830.17,Returned,B1931,2025-01-08,Refrigerated,LS1 1UR,
T101266,OR-31208,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2023.02.05,3,08 February 2023,20,20.0,1.47,238.85,268.25,Returned,B7414,Dec 29 2023,Cold Chain,m1 2ab,short shipment
T101072,OR-38084,PN008,flu vaccine,S004,HEALQUICK,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,25/09/2024,3,09/28/2024,250,250.0,43.62,296.81,11201.81,Returned,B3585,2026-05-24,Refrigerated,,call before delivery
T100119,OR-37831-DUP,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2023/04/22,10,03/05/2023,500,450.0,39.22,53.97,19663.97,In Transit,,2023-11-12,18C,Unknown,handle with care
T100722,OR-74080,PN010,Co-codamol  30/500  Tablet,S005,GlobalMeds,D004,Wales Depot,PH004,Community Health Pharmacy,2024-06-27,7,2024-07-04,500,500.0,34.63,52.04,17367.04,Returned,B3592,30/12/2025,2-8C,,temperature sensitive
T100232,OR-86626,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH007,Southcare Pharmacy,2024-04-17,2,19/04/2024,500,500.0,22.35,,11175.0,Returned,B1890,Jul 17 2025,2-8C,SE1 9RT,call before delivery
T101097,OR-87490,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D004,Wales Depot,PH010,University Hospital Pharmacy,2024-10-23,10,2024-11-02,20,20.0,61.15,181.12,1404.12,Returned,,07/01/2026,2-8C,SE1 9RT,call before delivery
T100399,OR-95674,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH007,Southcare Pharmacy,2024.07.09,2,07/11/2024,0,0.0,61.31,24.26,24.26,In Transit,B8218,2026-08-11,2-8C,LS1 1UR,
T101167,OR-10223,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D002,North West Depot,PH005,County General Pharmacy,03/13/2025,4,,0,0.0,32.93,30.45,30.45,Delivered,,2026-08-24,2-8C,B1 1AA,urgent
T101035,OR-72683,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH003,City Clinic Pharmacy,25/09/2023,n/a,,500,269.0,43.8,222.59,22122.59,Returned,B9082,N/A,Room Temp,SE1 9RT,call before delivery
T100234,OR-49705,PN005,Salbutamol Inhaler,S003,UKPharma Dist,D001,Central Hub London,PH008,Lakeside Pharmacy,03/02/2024,4,2024-03-06,500,500.0,66.24,47.49,33167.49,In Transit,B9602,2024-11-01,ambient,Unknown,urgent
T100520,OR-69522,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds ,D001,Central Hub London,PH009,Midtown Pharmacy,2025/06/18,7,2025-06-27,20,10.0,53.79,,1075.8,In Transit,B3404,May 11 2026,Room Temp,,temperature sensitive
T100292,OR-16285,PN006,Warfarin 2mg Tablet,S004,HealQuick ,D004,Wales Depot,PH010,University Hospital Pharmacy,2023/04/12,10,04/24/2023,150,150.0,30.62,147.37,4740.37,Partial,B5705,2025-09-23,Room Temp,M1 2AB,short shipment
T101288,OR-82600,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D002,North West Depot,PH007,Southcare Pharmacy,2023-04-02,7,09/04/2023,200,200.0,68.76,221.54,13973.54,Partial,B7149,Jul 11 2024,2 to 8°C,M1 2AB,temperature sensitive
T100456,OR-86210,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D001,Central Hub London,PH010,University Hospital Pharmacy,06-Oct-2023,5,2023-10-11,20,20.0,10.23,180.8,385.4,In Transit,B6651,05/04/2025,2-8C,B1 1AA,
T100066,OR-37215,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH009,Midtown Pharmacy,27-Feb-2024,10,08/03/2024,500,500.0,63.89,249.57,32194.57,In Transit,,Mar 20 2025,2-8C,B1 1AA,
T101447,OR-38385,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,04/18/2025,2,04/22/2025,300,300.0,25.07,222.01,7743.01,Partial,B5618,Apr 03 2027,Room Temp,,short shipment
T100136,OR-70199,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,01/17/2025,3,01/20/2025,500,500.0,55.14,118.3,27688.3,Delivered,B4940,28/07/2025,Room Temp,M1 2AB,
T100904,OR-26294,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH009,Midtown Pharmacy,16/03/2025,3,2025-03-21,10,10.0,20.36,,203.6,Delivered,,08/05/2026,18C,Unknown,handle with care
T100926,OR-59245,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D002,North West Depot,PH006,Northside Pharmacy,2024-05-17,14,31/05/2024,250,250.0,66.43,117.43,16724.93,Partial,B3485,02/01/2026,Refrigerated,,
T101437,OR-60758,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D005,East England Depot,PH009,Midtown Pharmacy,10-Jun-2025,5,06/15/2025,250,250.0,73.22,157.67,18462.67,Cancelled,B4542,2027-05-17,18C,LS1 1UR,call before delivery
T100475,OR-62127,PN001,Amoxicillin 500mg Capsule,S004,HealQuick,D001,Central Hub London,PH007,Southcare Pharmacy,2024-07-13,5,2024-07-18,50,50.0,70.63,55.42,3586.92,Cancelled,B4667,05/04/2026,2 to 8°C,N/A,urgent
T100348,OR-43903,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,22-Aug-2023,2,08/26/2023,250,250.0,42.09,5.1,10527.6,Returned,B2057,06/04/2024,ambient,SE1 9RT,"call before delivery
please confirm"
T100573,OR-83460,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH004,Community Health Pharmacy,2025/04/19,2,21/04/2025,250,250.0,42.58,132.62,10777.62,Returned,B2326,05/05/2026,ambient,b1 1aa,temperature sensitive
T101019,OR-82947,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D002,North West Depot,PH003,City Clinic Pharmacy,2023-09-20,10,30 September 2023,10,5.0,40.05,253.69,654.19,Returned,B7128,27/01/2026,ambient,LS1 1UR,short shipment
T101403,OR-86598,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D005,East England Depot,PH008,Lakeside Pharmacy,2023-07-31,5,08/05/2023,500,500.0,55.83,222.6,28137.6,Cancelled,B1354,2024-12-07,Cold Chain,M1 2AB,
T100980,OR-14056,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH003,City Clinic Pharmacy,2023/07/14,5,2023-07-20,200,200.0,39.02,176.31,7980.31,Partial,B1055,2025-04-02,2 to 8°C,m1 2ab,short shipment
T100180,OR-99884,PN009,metformin 500mg tablet,S003,UKPharma Dist,D004,Wales Depot,PH010,University Hospital Pharmacy,2025-02-14,7,02/23/2025,250,250.0,61.17,253.74,15546.24,Partial,B8372,Sep 12 2025,2 to 8°C,,handle with care
T101082,OR-97783,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH010,University Hospital Pharmacy,08/10/2024,7,08/18/2024,500,500.0,9.34,75.73,4745.73,Delivered,B8579,2025-07-06,Refrigerated,M1 2AB,
T101022,OR-57566,PN005,Salbutamol Inhaler,S001,NHS Supply Chain ,D002,North West Depot,PH008,Lakeside Pharmacy,2024/06/23,10,07/03/2024,250,250.0,12.55,190.87,3328.37,Returned,B9510,03/05/2026,2-8C,Unknown,short shipment
T100883,OR-54151,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH005,County General Pharmacy,30-Nov-2023,5,05/12/2023,10,10.0,57.89,265.91,844.81,Returned,B9000,Jul 05 2024,Refrigerated,Unknown,urgent
T101124,OR-26043,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D005,East England Depot,PH002,Royal Infirmary Pharmacy,01/12/2024,7,12/10/2024,100,100.0,57.56,227.04,5983.04,Delivered,B3050,Jul 11 2025,18C,,urgent
T101417,OR-20212,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,2024/12/06,3,12/09/2024,-24,0.0,9.53,242.93,14.21,Delivered,B2787,2025-10-08,Room Temp,B1 1AA,call before delivery
T100647,OR-64431,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,31-Oct-2023,2,2023-11-02,10,10.0,72.38,250.13,973.93,Returned,B7380,2024-05-05,2 to 8°C,SE1 9RT,
T101321,OR-40680,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2024-02-10,5,2024-02-16,20,16.0,59.74,15.32,1210.12,Delivered,B1327,2026-03-24,Cold Chain,LS1 1UR,short shipment
T100445,OR-47681,PN008,Flu Vaccine,S001,NHS Supply Chain,D004,Wales Depot,PH003,City Clinic Pharmacy,08/29/2024,2,09/02/2024,200,200.0,45.91,206.85,9388.85,Returned,B4733,Aug 23 2026,18C,SE1 9RT,temperature sensitive
T101524,OR-58389,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH002,Royal Infirmary Pharmacy,2024/05/21,7,2024-05-30,50,50.0,£34.44,56.54,1778.54,In Transit,B7633,2025-04-10,Room Temp,SE1 9RT,short shipment
T100663,OR-35124,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,07/06/2023,7,14/06/2023,300,,19.62,102.03,5988.03,Partial,B6453,Apr 28 2025,Refrigerated,M1 2AB,call before delivery
T100356,OR-81991,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D001,Central Hub London,PH007,Southcare Pharmacy,2024-09-29,5,2024-10-06,20,20.0,39.24,180.72,965.52,Returned,B1286,13/01/2026,Cold Chain,SE1 9RT,short shipment
T101589,OR-14420,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH007,Southcare Pharmacy,2023-11-17,2,2023-11-21,100,100.0,25.05,77.67,2582.67,Partial,B5458,2025-08-06,2 to 8°C,,short shipment
T100179,OR-28070,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2024/04/21,5,27/04/2024,0,0.0,6.64,193.1,193.1,Delivered,B6902,May 11 2025,ambient,,handle with care
T100976,OR-50602,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH009,Midtown Pharmacy,12/08/2024,2,12/12/2024,250,126.0,15.96,151.16,4141.16,Delivered,B8973,2025-07-28,Refrigerated,,"temperature sensitive
please confirm"
T101271,OR-40884,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D002,North West Depot,PH009,Midtown Pharmacy,2024/10/09,10,2024-10-20,250,217.0,29.61,51.03,7453.53,Partial,B6029,02/12/2025,2 to 8°C,B1 1AA,urgent
T101159,OR-53456,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH008,Lakeside Pharmacy,14-Apr-2024,4,2024-04-19,200,69.0,0.74,73.62,221.62,Returned,B4444,2026-09-07,2-8C,,handle with care
T101045,OR-90647,PN008,Flu Vaccine,S002,MediSupply Ltd,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,07/29/2024,10,2024-08-10,150,150.0,63.92,70.0,9658.0,Cancelled,B3153,21/10/2026,18C,M1 2AB,urgent
T100572,OR-38000,PN005,Salbutamol Inhaler,S004,HealQuick,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,05-Jan-2025,2,01/07/2025,50,50.0,68.69,195.95,3630.45,Partial,B2756,Aug 25 2026,2-8C,LS1 1UR,handle with care
T100656,OR-79667,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2023/11/29,3,03/12/2023,100,100.0,50.89,31.95,5120.95,In Transit,B6232,15/08/2025,Cold Chain,Unknown,urgent
T101070,OR-43717,PN008,Flu Vaccine,S003,UKPharma Dist,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,2023/10/29,4,02/11/2023,50,50.0,£57.16,147.42,TBD,Returned,B8440,Dec 12 2025,ambient,B1 1AA,urgent
T101537,OR-87443,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH005,County General Pharmacy,2025-01-17,n/a,TBD,10,10.0,67.2,289.79,961.79,In Transit,B5235,2026-04-27,2 to 8°C,LS1 1UR,temperature sensitive
T100793,OR-47623,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH006,Northside Pharmacy,11/15/2024,7,2024-11-23,0,0.0,25.99,287.2,287.2,Cancelled,B7769,30/10/2025,Cold Chain,B1 1AA,call before delivery
T100489,OR-10796,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,07/12/2024,5,2024-07-17,20,8.0,60.81,152.69,1368.89,Returned,B3617,Aug 06 2026,ambient,B1 1AA,
T100474,OR-84532,PN009,Metformin 500mg Tablet,S004,HealQuick,D002,North West Depot,PH003,City Clinic Pharmacy,03/03/2023,10,13/03/2023,250,250.0,4.76,162.96,1352.96,Returned,B4812,25/02/2024,,Unknown,
T100556,OR-75701,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D002,North West Depot,PH005,County General Pharmacy,2023-11-21,14,12/06/2023,100,,41.06,2.3,4108.3,In Transit,B1130,Jan 03 2025,2 to 8°C,LS1 1UR,call before delivery
T101182,OR-41515,PN008,Flu Vaccine,S004,HealQuick,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,12/20/2023,4,12/24/2023,300,300.0,38.05,190.71,11605.71,Delivered,B4344,Nov 12 2024,2 to 8°C,LS1 1UR,—
T100198,OR-81875,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd ,D002,North West Depot,PH003,City Clinic Pharmacy,2024/09/08,4,14/09/2024,20,20.0,52.24,219.8,1264.6,In Transit,B9379,10/05/2026,2 to 8°C,SE1 9RT,handle with care
T100803,OR-30663,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D005,East England Depot,PH008,Lakeside Pharmacy,2023-02-20,n/a,unknown,200,200.0,17.81,25.26,3587.26,Partial,B8253,Jan 06 2024,2-8C,,
T101568,OR-30643,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH004,Community Health Pharmacy,2024.02.11,2,13/02/2024,0,0.0,47.02,50.88,50.88,Partial,B8464,20/12/2024,Refrigerated,,handle with care
T100165,OR-49838,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH006,Northside Pharmacy,09-Jan-2023,7,01/18/2023,500,500.0,30.64,11.09,15331.09,In Transit,B9860,11/10/2023,Refrigerated,N/A,short shipment
T101087,OR-53411,PN008,Flu Vaccine,S001,NHS Supply Chain,D001,Central Hub London,PH004,Community Health Pharmacy,29-Sep-2024,3,2024-10-02,10,10.0,69.02,295.91,986.11,Cancelled,B1859,06/03/2027,Cold Chain,Unknown,short shipment
T100311,OR-46905,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,30/03/2025,10,09/04/2025,10,10.0,42.03,143.92,564.22,Delivered,7183,17/02/2027,Cold Chain,SE1 9RT,
T100533,OR-49039,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D001,Central Hub London,PH006,Northside Pharmacy,31/05/2025,7,,0,0.0,51.99,282.9,282.9,Partial,B1312,19/04/2026,Refrigerated,B1 1AA,temperature sensitive
