"transaction_id";"order_ref";"product_code";"product_name";"supplier_code";"supplier_name";"distributor_code";"distributor_name";"pharmacy_code";"pharmacy_name";"order_date";"lead_time";"delivery_date";"quantity_ordered";"quantity_delivered";"unit_cost";"transport_cost";"total_cost";"status";"batch_no";"expiry_date";"storage_temp";"postcode";"notes"
"T100169";"OR-88250";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-03-28";5;"2023-04-02";300;120;11.23;92.04;3461.04;"Returned";"3973";"2023-11-22";"ambient";"M1 2AB";"Unknown_notes"
"T100171";"OR-80533";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2025-01-26";4;"2025-01-30";50;50;26.03;135.82;1437.32;"Cancelled";"6381";"2027-07-03";"Refrigerated";"SE1 9RT";"Call before delivery"
"T100172";"OR-74751";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2024-02-01";14;"2024-01-16";50;50;14.77;242.52;981.02;"Cancelled";"Unknown_batch";"2025-11-16";"Refrigerated";"B1 1AA";"Unknown_notes"
"T100176";"OR-10881";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D001";"Central Hub London";"PH004";"Community Health Pharmacy";"2024-06-03";5;"2024-06-08";250;250;43.59;125.61;11023.11;"Delivered";"B1060";"2026-11-09";"Room Temp";"Unknown_post";"Call before delivery"
"T100177";"OR-66300";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2023-01-31";3;"2023-03-02";50;35;28.73;280.83;1717.33;"Cancelled";"B9633";"2025-04-28";"Refrigerated";"B1 1AA";"Temperature Sensitive"
"T100178";"OR-30605";"PN004";"Atorvastatin 20mg Tablet";"S005";"GlobalMeds";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-10-06";14;"2024-10-22";500;500;38.43;96.55;19311.55;"Partial";"B7569";"2026-11-22";"Room Temp";"LS1 1UR";"Handle with care"
"T100179";"OR-28070";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-04-21";5;"2024-04-27";0;0;6.64;193.1;193.1;"Delivered";"B6902";"2025-05-11";"ambient";"Unknown_post";"Handle with care"
"T100181";"OR-63852";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2024-10-06";7;"2024-10-13";50;50;23.2;53.29;1213.29;"Delivered";"B2138";"2026-05-04";"ambient";"SE1 9RT";"Unknown_notes"
"T100184";"OR-11908";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH005";"County General Pharmacy";"2023-05-08";3;"2023-05-12";0;0;47.79;198.01;198.01;"Partial";"Unknown_batch";"2023-11-08";"Refrigerated";"B1 1AA";"Please confirm"
"T100189";"OR-63950";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D001";"Central Hub London";"PH007";"Southcare Pharmacy";"2024-03-10";2;"2024-12-03";500;500;71.41;231.29;35936.29;"Partial";"B2316";"2025-03-18";"Refrigerated";"Unknown_post";"Call before delivery"
"T100190";"OR-73595";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2023-01-07";2;"2023-11-01";200;200;14.06;244.31;3030.81;"In Transit";"B7697";"2025-04-05";"Room Temp";"SE1 9RT";"Handle with care"
"T100191";"OR-96360";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2025-03-21";7;"2025-03-30";150;150;70.6;17.17;10607.17;"Delivered";"Unknown_batch";"2027-09-02";"Refrigerated";"Unknown_post";"Please confirm"
"T100193";"OR-57844";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2024-01-07";10;"2024-07-11";200;200;17.89;33.41;3611.41;"In Transit";"B2902";"2025-05-07";"Refrigerated";"M1 2AB";"Temperature Sensitive"
"T100198";"OR-81875";"PN009";"Metformin 500mg Tablet";"S002";"MediSupply Ltd ";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2024-09-08";4;"2024-09-14";20;20;52.24;219.8;1264.6;"In Transit";"B9379";"2026-05-10";"Refrigerated";"SE1 9RT";"Handle with care"
"T100200";"OR-10955";"PN006";"Warfarin 2mg Tablet";"S004";"HealQuick";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2023-10-21";7;"2023-10-28";200;88;7.48;85.76;1581.76;"Delivered";"B7946";"2024-09-04";"ambient";"Unknown_post";"Short Shipment"
"T100201";"OR-10675";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2024-11-21";3;"2024-11-25";20;20;40.66;89.75;902.95;"Returned";"B5994";"2027-03-09";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100202";"OR-99356";"PN003";"insulin glargine 100iu/ml";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2023-05-07";14;"2023-05-23";20;20;33.23;1.74;666.34;"Delivered";"B1659";"2025-01-07";"Room Temp";"LS1 1UR";"Unknown_notes"
"T100205";"OR-17968";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2024-11-01";5;"2024-11-07";50;50;53.51;253.83;2929.33;"Cancelled";"B2923";"2025-07-08";"Refrigerated";"B1 1AA";"Please confirm"
"T100207";"OR-84666";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH005";"County General Pharmacy";"2023-11-29";2;"2023-12-02";500;500;65.32;245.05;32905.05;"Returned";"B7479";"2025-01-19";"ambient";"LS1 1UR";"Please confirm"
"T100211";"OR-20353";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH004";"Community Health Pharmacy";"2025-05-21";5;"2025-05-26";20;20;68.52;16.76;1387.16;"In Transit";"B1431";"2027-01-25";"Refrigerated";"SE1 9RT";"Please confirm"
"T100214";"OR-84304";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D005";"East England Depot";"PH007";"Southcare Pharmacy";"2024-05-03";2;"2024-07-05";50;50;12.5;218.62;843.62;"Cancelled";"B3149";"2025-11-02";"Refrigerated";"Unknown_post";"Short Shipment"
"T100219";"OR-88636";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2024-10-10";14;"2024-10-26";10;10;68.6;211.15;907.15;"In Transit";"B5384";"2026-01-03";"ambient";"Unknown_post";"Handle with care"
"T100220";"OR-92772";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2024-03-15";5;"2024-03-21";20;20;47.24;284.61;1229.41;"Partial";"Unknown_batch";"2026-05-11";"ambient";"Unknown_post";"Call before delivery"
"T100223";"OR-60540";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2023-12-28";14;"2024-01-11";100;100;30.17;128.82;3145.82;"In Transit";"B7094";"2025-05-12";"Unknown_temp";"M1 2AB";"Handle with care"
"T100225";"OR-64171";"PN006";"Warfarin 2mg Tablet";"S005";"GlobalMeds ";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2025-05-19";7;"2025-05-26";200;200;61.3;206.47;12466.47;"Delivered";"B5985";"2026-10-18";"ambient";"B1 1AA";"Handle with care"
"T100227";"OR-14677";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D001";"Central Hub London";"PH002";"Royal Infirmary Pharmacy";"2023-09-04";3;"2023-09-09";10;10;25.36;14.74;268.34;"In Transit";"B7597";"2024-12-09";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100228";"OR-10131";"PN004";"Atorvastatin 20mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH002";"Royal Infirmary Pharmacy";"2023-08-14";3;"2023-08-18";10;10;64.02;204.43;844.63;"Partial";"B1208";"2025-04-23";"ambient";"B1 1AA";"Short Shipment"
"T100229";"OR-35407";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2025-03-04";14;"2025-03-19";2444;2444;39.08;253.11;95764.63;"Returned";"B1339";"2026-10-25";"Room Temp";"SE1 9RT";"Temperature Sensitive"
"T100230";"OR-74011";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds";"D005";"East England Depot";"PH003";"City Clinic Pharmacy";"2023-09-29";5;"2023-10-05";150;150;59.54;2.5;8933.5;"In Transit";"B5747";"2026-02-05";"ambient";"M1 2AB";"Handle with care"
"T100231";"OR-67264";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2023-06-08";3;"2023-06-11";150;150;67.86;179.11;10358.11;"Cancelled";"B3280";"2024-06-26";"Refrigerated";"M1 2AB";"Call before delivery"
"T100233";"OR-36260";"PN001";"Amoxicillin 500mg Capsule";"S004";"HealQuick";"D002";"North West Depot";"PH005";"County General Pharmacy";"2024-10-05";2;"2024-10-07";10;6;29.61;145.12;441.22;"Returned";"B8194";"2026-12-25";"ambient";"B1 1AA";"Please confirm"
"T100234";"OR-49705";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2024-02-03";4;"2024-03-06";500;500;66.24;47.49;33167.49;"In Transit";"B9602";"2024-11-01";"ambient";"Unknown_post";"Please confirm"
"T100235";"OR-32815";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2023-09-23";7;"2023-10-02";20;20;24.61;275.18;767.38;"In Transit";"B7292";"2025-05-25";"Refrigerated";"SE1 9RT";"Handle with care"
"T100236";"OR-20242";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2023-07-26";7;"2023-02-08";0;0;41.22;55.59;55.59;"Returned";"B4399";"2025-05-21";"Refrigerated";"B1 1AA";"Call before delivery"
"T100239";"OR-46671";"PN009";"Metformin 500mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-07-04";4;"2023-07-09";10;10;53.04;257.63;788.03;"Cancelled";"B5795";"2024-09-06";"ambient";"Unknown_post";"Temperature Sensitive"
"T100242";"OR-68171";"PN001";"Amoxicillin 500mg Capsule";"S004";"HealQuick";"D004";"Wales Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-08-16";7;"2024-08-25";250;250;4.19;205.33;1252.83;"Delivered";"B4734";"2025-11-04";"ambient";"M1 2AB";"Please confirm"
"T100243";"OR-92617";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH003";"City Clinic Pharmacy";"2023-01-26";4;"2023-01-31";20;20;8.41;214.73;382.93;"Cancelled";"B7206";"2023-08-27";"Cold Chain";"Unknown_post";"Please confirm"
"T100244";"OR-25461";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-11-21";7;"2023-11-28";150;150;66.08;151.69;10063.69;"Returned";"B7862";"2024-09-24";"Refrigerated";"Unknown_post";"Handle with care"
"T100245";"OR-47917";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2023-04-05";7;"2023-05-11";0;0;68.94;120.7;120.7;"Delivered";"B6515";"2025-07-23";"Refrigerated";"M1 2AB";"Call before delivery"
"T100249";"OR-68672";"PN008";"Flu Vaccine";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2024-04-02";5;"2024-04-08";20;20;31.19;152.25;776.05;"Delivered";"B6295";"2025-08-20";"Cold Chain";"SE1 9RT";"Handle with care"
"T100252";"OR-20158";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D001";"Central Hub London";"PH002";"Royal Infirmary Pharmacy";"2024-07-28";5;"2024-08-04";500;500;55.67;206.7;28041.7;"Cancelled";"B9007";"2025-12-10";"ambient";"LS1 1UR";"Call before delivery"
"T100253";"OR-34598";"PN001";"Amoxicillin 500mg Capsule";"S004";"HealQuick";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2023-06-24";10;"2023-07-04";100;100;11.04;184.2;1288.2;"Cancelled";"B4450";"2024-05-07";"Refrigerated";"M1 2AB";"Call before delivery"
"T100254";"OR-90599";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2023-12-20";4;"2023-12-26";200;200;44.65;53.5;8983.5;"Returned";"B7274";"2026-02-13";"Refrigerated";"Unknown_post";"Please confirm"
"T100257";"OR-21284";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2025-01-25";10;"2025-04-02";150;150;50.39;247.51;7806.01;"Delivered";"B1729";"2026-02-12";"Room Temp";"SE1 9RT";"Unknown_notes"
"T100259";"OR-67012";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2025-04-29";14;"2025-05-14";20;20;49.54;31.38;1022.18;"In Transit";"B6483";"2026-02-05";"ambient";"Unknown_post";"Short Shipment"
"T100260";"OR-67219";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH004";"Community Health Pharmacy";"2025-02-20";5;"2025-02-27";100;100;72.95;99.94;7394.94;"Cancelled";"B3317";"2026-12-01";"Refrigerated";"B1 1AA";"Unknown_notes"
"T100261";"OR-28098";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2024-04-12";5;"2024-12-09";150;150;61.57;118.16;9353.66;"Returned";"Unknown_batch";"2027-02-15";"ambient";"Unknown_post";"Temperature Sensitive"
"T100262";"OR-65583";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2023-02-05";5;"2023-02-10";10;10;10.09;3.48;104.38;"Partial";"B5963";"2025-05-14";"Refrigerated";"LS1 1UR";"Handle with care"
"T100263";"OR-90903";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2024-03-21";2;"2024-03-24";150;150;40.93;5.26;6144.76;"Returned";"B1599";"2025-10-27";"Refrigerated";"Unknown_post";"Handle with care"
"T100265";"OR-51331";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2023-03-07";10;"2023-03-19";2395;2395;11.81;159.67;28444.62;"Partial";"Unknown_batch";"2025-04-10";"Cold Chain";"M1 2AB";"Short Shipment"
"T100268";"OR-77051";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2024-04-17";14;"2024-01-05";0;0;35.53;287.27;287.27;"Returned";"B9751";"2026-01-06";"Refrigerated";"LS1 1UR";"Unknown_notes"
"T100269";"OR-67653";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2024-11-01";3;"2024-01-14";10;10;26.01;135.11;395.21;"Delivered";"B3425";"2024-08-04";"Refrigerated";"M1 2AB";"Short Shipment"
"T100270";"OR-78697";"PN003";"Insulin Glargine 100IU/ml";"S003";"UKPharma Dist";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-05-21";3;"2025-05-26";20;20;69.49;144.62;1534.42;"Delivered";"B6067";"2026-04-19";"Refrigerated";"B1 1AA";"Call before delivery"
"T100272";"OR-54883";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2025-03-07";10;"2025-03-17";250;250;48.57;102.34;12244.84;"Partial";"B3984";"2026-07-26";"Cold Chain";"B1 1AA";"Handle with care"
"T100273";"OR-94645";"PN009";"Metformin 500mg Tablet";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2024-04-28";7;"2024-05-06";20;20;49.19;80.81;1064.61;"Cancelled";"B6017";"2025-10-22";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100275";"OR-52869";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2024-06-27";3;"2024-07-01";250;250;27.48;77.71;6947.71;"In Transit";"B7730";"2026-05-06";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100278";"OR-15110";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH004";"Community Health Pharmacy";"2023-08-04";4;"2023-08-10";200;200;62.82;90.21;12654.21;"Partial";"B1259";"2024-11-07";"Refrigerated";"Unknown_post";"Short Shipment"
"T100280";"OR-60466";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH003";"City Clinic Pharmacy";"2023-11-27";7;"2023-06-12";50;50;55.87;184.5;2978.0;"Cancelled";"B8571";"2025-11-08";"Refrigerated";"M1 2AB";"Short Shipment"
"T100281";"OR-48759";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2024-05-10";14;"2024-05-26";300;300;25.63;102.29;7791.29;"Partial";"B6609";"2025-08-02";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100282";"OR-27841";"PN006";"Warfarin 2mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2025-04-19";14;"2025-05-03";20;20;40.69;50.03;863.83;"Returned";"B3491";"2027-07-02";"ambient";"LS1 1UR";"Temperature Sensitive"
"T100283";"OR-89958";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2023-02-03";5;"2023-03-07";200;200;71.2;217.79;14457.79;"In Transit";"B5513";"2023-09-09";"ambient";"Unknown_post";"Temperature Sensitive"
"T100284";"OR-87474";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-03-10";3;"2024-10-08";10;10;65.27;288.97;941.67;"Cancelled";"B5519";"2027-01-16";"ambient";"M1 2AB";"Temperature Sensitive"
"T100285";"OR-22950";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2025-10-06";2;"2025-06-12";50;50;29.83;236.44;1727.94;"Returned";"Unknown_batch";"2027-01-19";"ambient";"Unknown_post";"Please confirm"
"T100286";"OR-67379";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2023-11-10";4;"2023-10-16";300;300;13.32;105.54;4101.54;"In Transit";"B6010";"2024-07-09";"Refrigerated";"B1 1AA";"Call before delivery"
"T100288";"OR-39355";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2024-02-29";7;"2024-03-09";150;150;70.3;287.43;10832.43;"In Transit";"B3109";"2026-01-28";"ambient";"Unknown_post";"Call before delivery"
"T100291";"OR-18580";"PN010";"Co-codamol 30/500 Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2023-12-20";3;"2023-12-25";250;250;70.58;87.43;17732.43;"Returned";"B2633";"2026-02-24";"ambient";"Unknown_post";"Temperature Sensitive"
"T100293";"OR-92076";"PN001";"Amoxicillin 500mg Capsule";"S005";"GlobalMeds ";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2024-06-20";10;"2024-06-30";150;150;1.66;206.82;430.32;"Cancelled";"B7388";"2026-01-01";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100294";"OR-39968";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2024-09-06";5;"2024-09-11";10;10;24.89;204.27;453.17;"Returned";"B5284";"2025-07-05";"Refrigerated";"LS1 1UR";"Unknown_notes"
"T100297";"OR-60369";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds";"D002";"North West Depot";"PH006";"Northside Pharmacy";"2023-02-08";5;"2023-08-09";200;200;42.84;235.24;8803.24;"Partial";"B6028";"2024-06-21";"ambient";"Unknown_post";"Handle with care"
"T100303";"OR-70508";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2025-02-11";2;"2025-02-13";250;250;68.77;203.46;17395.96;"Cancelled";"B8871";"2026-06-13";"Refrigerated";"B1 1AA";"Call before delivery"
"T100304";"OR-28543";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2025-03-18";14;"2025-01-04";20;20;11.67;117.67;351.07;"Returned";"B4112";"2027-02-07";"Cold Chain";"SE1 9RT";"Handle with care"
"T100305";"OR-12542";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2024-03-15";3;"2024-03-19";250;250;24.8;93.76;6293.76;"Cancelled";"B6424";"2025-01-19";"Refrigerated";"B1 1AA";"Please confirm"
"T100306";"OR-44208";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-05-04";14;"2024-04-20";50;50;11.39;295.59;865.09;"In Transit";"B2972";"2024-12-03";"Refrigerated";"M1 2AB";"Call before delivery"
"T100307";"OR-18899";"PN005";"Salbutamol Inhaler";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2024-02-10";7;"2024-10-10";250;82;24.83;249.54;6467.04;"Cancelled";"B6351";"2025-05-05";"Refrigerated";"SE1 9RT";"Call before delivery"
"T100309";"OR-98369";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-08-18";14;"2024-01-09";100;100;45.77;78.1;4655.1;"Delivered";"B9385";"2025-09-11";"Cold Chain";"Unknown_post";"Short Shipment"
"T100310";"OR-65465";"PN010";"Co-codamol 30/500 Tablet";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2024-06-07";3;"2024-10-06";150;150;36.27;200.11;5640.61;"Delivered";"B1511";"2024-12-15";"ambient";"Unknown_post";"Unknown_notes"
"T100311";"OR-46905";"PN006";"Warfarin 2mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2025-03-30";10;"2025-04-09";10;10;42.03;143.92;564.22;"Delivered";"7183";"2027-02-17";"Cold Chain";"SE1 9RT";"Unknown_notes"
"T100314";"OR-14131";"PN008";"Flu Vaccine";"S001";"NHS Supply Chain";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-05-28";4;"2023-06-01";50;50;58.32;76.03;2992.03;"Cancelled";"B1173";"2024-09-26";"Room Temp";"Unknown_post";"Short Shipment"
"T100316";"OR-89325";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2024-08-22";5;"2024-08-27";200;200;36.73;232.72;7578.72;"Partial";"Unknown_batch";"2025-08-24";"Refrigerated";"B1 1AA";"Unknown_notes"
